=============== Sampling Metadata ===============
Node ID: 3
Start Time: 2025-07-02 16:16:30.000
Sampling Rate: 100 Hz
Duration: 180 s
================= Sampling Data =================
time_ms,ax,ay,az
    4870,0.032715,-0.021240,0.934082
    4880,0.039551,-0.017578,0.927734
    4890,0.031250,-0.024414,0.922363
    4900,0.035400,-0.018066,0.931641
    4910,0.036621,-0.024414,0.929199
    4920,0.036621,-0.023926,0.928223
    4930,0.036377,-0.021240,0.930908
    4940,0.031006,-0.020264,0.935547
    4950,0.038330,-0.021240,0.930420
    4960,0.031006,-0.019287,0.936279
    4970,0.037354,-0.020020,0.926025
    4980,0.033691,-0.019287,0.936523
    4990,0.041748,-0.024170,0.931152
    5000,0.038086,-0.023682,0.935791
    5010,0.033936,-0.020508,0.934326
    5020,0.028320,-0.022705,0.929199
    5030,0.033203,-0.019531,0.938477
    5040,0.030029,-0.021484,0.933350
    5050,0.038574,-0.021973,0.924316
    5060,0.033203,-0.020264,0.936035
    5070,0.033447,-0.022949,0.932373
    5080,0.036377,-0.018555,0.925293
    5090,0.033447,-0.015381,0.932129
    5100,0.029053,-0.025635,0.936768
    5110,0.031250,-0.020996,0.931152
    5120,0.033447,-0.028564,0.941895
    5130,0.029297,-0.018066,0.930420
    5140,0.032227,-0.019531,0.940430
    5150,0.036377,-0.024902,0.928711
    5160,0.035400,-0.020508,0.922852
    5170,0.035645,-0.020020,0.925049
    5180,0.027344,-0.017578,0.936768
    5190,0.031250,-0.022705,0.936035
    5200,0.037842,-0.021484,0.936768
    5210,0.036133,-0.027344,0.934326
    5220,0.032471,-0.018799,0.927002
    5230,0.036865,-0.024414,0.934326
    5240,0.037842,-0.013672,0.925537
    5250,0.034180,-0.019775,0.934570
    5260,0.036377,-0.022705,0.931885
    5270,0.038330,-0.017578,0.931396
    5280,0.038818,-0.021729,0.942139
    5290,0.039307,-0.019287,0.929688
    5300,0.034424,-0.018311,0.929199
    5310,0.031006,-0.019043,0.945068
    5320,0.037109,-0.019531,0.927490
    5330,0.037842,-0.019287,0.920898
    5340,0.033936,-0.025146,0.930908
    5350,0.038574,-0.023193,0.930908
    5360,0.033203,-0.018311,0.934082
    5370,0.032227,-0.022217,0.931396
    5380,0.033203,-0.020508,0.937012
    5390,0.032959,-0.021240,0.936035
    5400,0.033203,-0.025879,0.930664
    5410,0.033203,-0.023682,0.936279
    5420,0.033936,-0.016113,0.934570
    5430,0.036621,-0.022949,0.921387
    5440,0.036621,-0.022217,0.930420
    5450,0.034424,-0.017578,0.936035
    5460,0.031494,-0.021240,0.936279
    5470,0.032959,-0.025146,0.930664
    5480,0.031738,-0.021240,0.934082
    5490,0.036133,-0.018555,0.934082
    5500,0.036865,-0.025391,0.930420
    5510,0.039795,-0.024414,0.923828
    5520,0.036377,-0.021729,0.941650
    5530,0.039307,-0.019531,0.928467
    5540,0.033203,-0.019043,0.940430
    5550,0.035400,-0.025879,0.927979
    5560,0.040039,-0.019287,0.935059
    5570,0.039795,-0.024170,0.937256
    5580,0.035645,-0.017578,0.935059
    5590,0.032959,-0.019287,0.926270
    5600,0.036621,-0.018555,0.931396
    5610,0.036621,-0.018799,0.929199
    5620,0.036377,-0.020020,0.927246
    5630,0.036865,-0.021240,0.938965
    5640,0.038086,-0.024902,0.931641
    5650,0.036621,-0.024658,0.940918
    5660,0.035889,-0.024170,0.937012
    5670,0.032227,-0.021484,0.930908
    5680,0.033203,-0.020508,0.934570
    5690,0.038086,-0.017090,0.930664
    5700,0.036865,-0.017334,0.933594
    5710,0.035889,-0.024170,0.930176
    5720,0.033447,-0.021729,0.930176
    5730,0.033203,-0.018066,0.922119
