=============== Sampling Metadata ===============
Node ID: 4
Start Time: 2025-07-02 17:02:30.000
Sampling Rate: 100 Hz
Duration: 30 s
================= Sampling Data =================
time_ms,ax,ay,az
   13990,0.061279,-0.002441,0.961670
   14000,0.055908,-0.002686,0.961426
   14010,0.060303,0.003418,0.966064
   14020,0.062500,0.006592,0.965332
   14030,0.065674,0.003662,0.966309
   14040,0.062012,0.000244,0.968262
   14050,0.063477,-0.000977,0.965088
   14060,0.067871,-0.000488,0.962891
   14070,0.063965,0.003174,0.965088
   14080,0.064209,0.000244,0.967773
   14090,0.062500,-0.001953,0.961426
   14100,0.064941,0.000977,0.965332
   14110,0.059814,0.003418,0.961426
   14120,0.062012,0.001953,0.965576
   14130,0.056641,0.004150,0.970703
   14140,0.065186,0.002197,0.963867
   14150,0.060059,0.007568,0.974121
   14160,0.064209,0.000488,0.959717
   14170,0.060547,-0.002441,0.972168
   14180,0.057129,-0.001709,0.968262
   14190,0.066650,0.005371,0.969727
   14200,0.061523,-0.003418,0.963379
   14210,0.059814,-0.004395,0.968262
   14220,0.061523,0.000977,0.958984
   14230,0.064453,-0.000977,0.970215
   14240,0.056641,-0.001953,0.965820
   14250,0.060303,-0.002441,0.969482
   14260,0.063965,-0.003906,0.970947
   14270,0.057373,0.004395,0.968750
   14280,0.066162,0.003662,0.967041
   14290,0.059570,0.004395,0.966797
   14300,0.062500,-0.002686,0.970459
   14310,0.061523,-0.000732,0.968750
   14320,0.057373,-0.003906,0.970459
   14330,0.059082,-0.003662,0.967041
   14340,0.062500,-0.002930,0.962158
   14350,0.064941,0.004395,0.969238
   14360,0.063721,-0.002197,0.960938
   14370,0.067383,0.001221,0.960205
   14380,0.062012,0.001709,0.960449
   14390,0.062256,0.001465,0.963867
   14400,0.060791,-0.000488,0.969727
   14410,0.062744,0.003174,0.971436
   14420,0.063232,0.003418,0.967041
   14430,0.059082,-0.002686,0.964600
   14440,0.063721,0.001221,0.968750
   14450,0.060303,0.000732,0.964844
   14460,0.061035,-0.000977,0.966064
   14470,0.062500,-0.000488,0.969971
   14480,0.060059,0.003906,0.965332
   14490,0.061279,0.000000,0.965332
   14500,0.058105,-0.003906,0.963623
   14510,0.062012,0.006348,0.970215
   14520,0.064697,-0.000977,0.961670
   14530,0.063721,-0.001953,0.975342
   14540,0.066162,0.000732,0.971680
   14550,0.057129,-0.000488,0.962402
   14560,0.063232,0.002441,0.967041
   14570,0.065186,0.003174,0.969971
   14580,0.060059,0.002197,0.964111
   14590,0.065918,-0.001465,0.968018
   14600,0.064941,0.000488,0.966309
   14610,0.064697,0.004639,0.966553
   14620,0.059082,-0.001221,0.971924
   14630,0.064697,-0.002930,0.966309
   14640,0.061523,0.001221,0.965332
   14650,0.062256,-0.001709,0.961426
   14660,0.068115,-0.004883,0.968262
   14670,0.057129,0.000732,0.965820
   14680,0.061523,0.000488,0.968506
   14690,0.058594,-0.001465,0.969238
   14700,0.068359,-0.003418,0.963379
   14710,0.064941,0.000244,0.963135
   14720,0.063965,-0.000244,0.969727
   14730,0.060547,0.000488,0.962891
   14740,0.065430,0.000000,0.966064
   14750,0.066650,-0.002686,0.961426
   14760,0.062744,0.003174,0.960205
   14770,0.061035,0.000000,0.962158
   14780,0.062012,-0.000244,0.964355
   14790,0.062012,-0.003662,0.964355
   14800,0.061768,0.001465,0.967041
   14810,0.057617,-0.000732,0.959717
   14820,0.064453,0.002930,0.972168
   14830,0.061279,-0.004395,0.969727
   14840,0.063232,-0.004395,0.961426
   14850,0.066650,-0.000732,0.967529
   14860,0.062256,0.001953,0.974609
   14870,0.061035,-0.000488,0.963379
   14880,0.068848,0.001709,0.971191
   14890,0.058594,-0.001953,0.964600
   14900,0.068604,-0.000977,0.965332
   14910,0.065430,0.000732,0.970703
   14920,0.065918,0.003418,0.968506
   14930,0.066406,-0.002686,0.976318
   14940,0.063232,0.003418,0.966309
   14950,0.059814,0.001953,0.967041
   14960,0.066162,0.000000,0.958984
   14970,0.068359,0.003662,0.965576
   14980,0.063965,0.006836,0.966797
   14990,0.063965,0.005859,0.968018
   15000,0.069092,0.000977,0.956543
   15010,0.058594,0.000732,0.966553
   15020,0.061035,-0.003662,0.968262
   15030,0.061035,0.002930,0.967041
   15040,0.059326,0.003662,0.960449
   15050,0.062012,0.011719,1.058838
   15060,-0.053223,0.062012,1.721924
   15070,0.009521,-0.026123,0.569092
   15080,0.123047,-0.037354,0.715820
   15090,0.055420,-0.012695,0.967285
   15100,0.059814,-0.000244,1.049561
   15110,0.048828,0.000244,0.946289
   15120,0.046875,0.002686,0.938477
   15130,0.061768,0.004883,1.000977
   15140,0.057617,-0.010986,0.974854
   15150,0.055176,0.010498,0.944580
   15160,0.063232,-0.001709,0.935059
   15170,0.058350,-0.006348,0.986328
   15180,0.059326,0.008301,0.958008
   15190,0.056885,-0.010742,0.942627
   15200,0.060547,-0.001221,0.966064
   15210,0.056152,-0.001465,0.989502
   15220,0.064453,0.009521,0.968262
   15230,0.065430,0.000977,0.948975
   15240,0.065918,-0.003418,0.977051
   15250,0.064453,0.005859,0.972900
   15260,0.059570,0.000732,0.964844
   15270,0.064697,0.000000,0.968750
   15280,0.061523,-0.002197,0.970703
   15290,0.062500,0.009521,0.976074
   15300,0.063721,-0.000732,0.953613
   15310,0.060059,-0.000732,0.960938
   15320,0.069336,0.003418,0.977783
   15330,0.059814,0.000000,0.960693
   15340,0.061523,0.000000,0.963623
   15350,0.059326,-0.000977,0.966309
   15360,0.063965,0.002197,0.982666
   15370,0.060059,-0.001221,0.964355
   15380,0.068359,0.001709,0.956299
   15390,0.060059,0.004150,0.960938
   15400,0.059570,0.006348,0.963867
   15410,0.061768,-0.002930,0.960693
   15420,0.059082,-0.001465,0.961426
   15430,0.058105,-0.001953,0.961426
   15440,0.062500,-0.001953,0.965820
   15450,0.062500,0.000977,0.960938
   15460,0.062988,-0.001221,0.971436
   15470,0.067627,0.004150,0.970703
   15480,0.062988,-0.003906,0.970459
   15490,0.064941,0.004395,0.958252
   15500,0.069092,0.003418,0.964355
   15510,0.063721,-0.001953,0.977783
   15520,0.062012,-0.001709,0.958984
   15530,0.063232,0.002686,0.969482
   15540,0.067627,0.008301,0.975342
   15550,0.065918,0.001709,0.963135
   15560,0.054199,0.001709,0.962891
   15570,0.056152,-0.001221,0.960938
   15580,0.068359,-0.000732,0.972412
   15590,0.067871,0.000000,0.962158
   15600,0.057617,-0.000488,0.957764
   15610,0.062256,-0.004883,0.971924
   15620,0.058350,0.002197,0.967529
   15630,0.059814,0.003174,0.970215
   15640,0.059082,-0.000244,0.962158
   15650,0.066406,-0.003418,0.969727
   15660,0.058350,-0.000977,0.967041
   15670,0.067871,-0.005615,0.961914
   15680,0.067627,-0.001221,0.962891
   15690,0.067627,0.000000,0.974121
   15700,0.059082,0.003906,0.968994
   15710,0.065430,-0.005371,0.959229
   15720,0.064697,0.001709,0.965088
   15730,0.063232,0.004150,0.973389
   15740,0.063965,0.005371,0.966309
   15750,0.061523,-0.000977,0.965332
   15760,0.065186,-0.000732,0.971436
   15770,0.063232,0.002686,0.970459
   15780,0.066650,-0.001953,0.965576
   15790,0.062500,-0.005859,0.967285
   15800,0.062744,-0.001221,0.967529
   15810,0.061523,0.005127,0.968262
   15820,0.062500,0.000000,0.959961
   15830,0.064453,-0.000488,0.960938
   15840,0.064209,0.002686,0.969238
   15850,0.063232,-0.001709,0.966309
   15860,0.062500,0.002930,0.974365
   15870,0.061035,0.003418,0.960938
   15880,0.058105,0.003418,0.967529
   15890,0.063965,0.004639,0.962891
   15900,0.062500,0.004150,0.963623
   15910,0.070068,0.001465,0.964600
   15920,0.059326,0.002930,0.972412
   15930,0.067627,0.002930,0.966553
   15940,0.063477,0.003174,0.965820
   15950,0.066162,0.000488,0.968994
   15960,0.060547,-0.001221,0.970459
   15970,0.058350,-0.003174,0.961426
   15980,0.059326,0.000000,0.967041
   15990,0.063232,0.001221,0.973633
   16000,0.061035,0.003662,0.966309
   16010,0.066895,-0.002197,0.962646
   16020,0.058594,-0.001465,0.959961
   16030,0.065674,0.000488,0.958740
   16040,0.060547,0.004150,0.967041
   16050,0.064209,-0.003662,0.966797
   16060,0.059082,-0.000488,0.958496
   16070,0.066895,0.005127,0.962158
   16080,0.064453,-0.000488,0.964355
   16090,0.061768,0.004883,0.966064
   16100,0.063477,0.003174,0.965576
   16110,0.063477,0.002197,0.962158
   16120,0.060059,0.004395,0.969482
   16130,0.057129,0.001465,0.967041
   16140,0.062256,-0.002441,0.964600
   16150,0.058594,0.000732,0.968018
   16160,0.063232,0.001221,0.972412
   16170,0.058594,-0.000488,0.961914
   16180,0.063477,-0.001709,0.958252
   16190,0.054443,0.000488,0.969971
   16200,0.068359,-0.000488,0.965332
   16210,0.066895,0.000000,0.968262
   16220,0.061523,-0.002197,0.963135
   16230,0.052734,-0.001953,0.966064
   16240,0.065918,0.002930,0.968262
   16250,0.067871,-0.001465,0.967285
   16260,0.057129,-0.003174,0.968018
   16270,0.061279,-0.001465,0.968750
   16280,0.062012,0.004150,0.963867
   16290,0.060303,0.007080,0.958252
   16300,0.057617,-0.000977,0.960938
   16310,0.062500,0.004150,0.974365
   16320,0.062500,0.001709,0.967529
   16330,0.063477,-0.000732,0.968262
   16340,0.064453,-0.004395,0.965332
   16350,0.056641,0.000000,0.970703
   16360,0.058594,0.005371,0.969238
   16370,0.063965,0.003174,0.965088
   16380,0.059082,0.003662,0.961426
   16390,0.058594,0.002197,0.971680
   16400,0.067383,-0.001709,0.968262
   16410,0.062500,-0.003418,0.964600
   16420,0.055908,-0.000488,0.967285
   16430,0.072021,0.005859,0.966553
   16440,0.065430,0.003418,0.962891
   16450,0.063477,0.003174,0.962402
   16460,0.061035,0.001221,0.967773
